"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MAD2L2"	0.000651731962621538	0.757526156642466	0.545	0.142	1	"5"	"MAD2L2"
"SNRPC1"	0.00065317491818848	1.06384011352351	0.727	0.246	1	"5"	"SNRPC"
"CCDC93"	0.000653242039741928	0.338327059052843	0.545	0.156	1	"5"	"CCDC93"
"PCNA"	0.000656298189931547	2.72441012264714	0.545	0.157	1	"5"	"PCNA"
"ARPC5L2"	0.000666440743746681	1.03832171458814	0.727	0.271	1	"5"	"ARPC5L"
"USP24"	0.000669560175320961	0.608091876078283	0.727	0.289	1	"5"	"USP24"
"YY1"	0.000673628968491214	0.450593064756449	0.545	0.163	1	"5"	"YY1"
"IREB2"	0.000674267950415065	1.41287116496461	0.545	0.175	1	"5"	"IREB2"
"KDELR11"	0.000676687186074995	0.593337968836805	0.636	0.186	1	"5"	"KDELR1"
"GMEB2"	0.000676833496463441	1.37880649993823	0.273	0.047	1	"5"	"GMEB2"
"PSMD9"	0.000680228283654626	0.617062314860558	0.818	0.269	1	"5"	"PSMD9"
"ZW10"	0.000680626149417266	2.64496998011423	0.273	0.048	1	"5"	"ZW10"
"HIST1H1D"	0.000681178761985317	2.18370903816087	0.364	0.079	1	"5"	"HIST1H1D"
"CNIH41"	0.000682019685161944	1.0176585954713	0.636	0.205	1	"5"	"CNIH4"
"MTIF3"	0.000683930260567293	0.398241982052394	0.636	0.193	1	"5"	"MTIF3"
"BCL11B"	0.000686507132452684	0.734598574639357	1	0.425	1	"5"	"BCL11B"
"AP1S2"	0.00069736574305999	0.352881893114374	0.636	0.194	1	"5"	"AP1S2"
"LYPLA2P1"	0.000703494855039842	2.15441598469444	0.273	0.046	1	"5"	"LYPLA2P1"
"STAG11"	0.00071160350085945	1.39482541315277	0.636	0.227	1	"5"	"STAG1"
"ZDHHC16"	0.000724989444301806	0.784729218952576	0.364	0.078	1	"5"	"ZDHHC16"
"PRR14"	0.000725151308105277	2.42049118347159	0.455	0.119	1	"5"	"PRR14"
"CEP350"	0.000750825500682016	1.08211623996155	0.636	0.211	1	"5"	"CEP350"
"TRABD"	0.000759625201157298	0.608535532275548	0.909	0.359	1	"5"	"TRABD"
"CMC21"	0.000768491092258696	1.74898428921767	0.818	0.338	1	"5"	"CMC2"
"METTL10"	0.000769279855799584	0.953914754758523	0.455	0.112	1	"5"	"METTL10"
"HPRT11"	0.000796038554770924	0.355299334712388	0.727	0.228	1	"5"	"HPRT1"
"C6orf136"	0.000820147662357972	0.537519795430423	0.273	0.048	1	"5"	"C6orf136"
"RUNX3"	0.00082390226065912	0.331527036007114	0.909	0.353	1	"5"	"RUNX3"
"RASSF11"	0.000829064306121628	2.23062968707989	0.545	0.175	1	"5"	"RASSF1"
"USP28"	0.000835498238234335	0.655016591633783	0.364	0.08	1	"5"	"USP28"
"SLC36A1"	0.000837010029101953	1.82691677825426	0.273	0.049	1	"5"	"SLC36A1"
"FUT5"	0.000838293883578913	1.29990004225912	0.727	0.279	1	"5"	"FUT5"
"ATP8B3"	0.000838432150625775	2.70564394516611	0.273	0.05	1	"5"	"ATP8B3"
"SLAMF71"	0.000838870925949914	3.20839952422914	0.273	0.052	1	"5"	"SLAMF7"
"HIST1H2BD"	0.00084199349981327	0.486309008990593	0.364	0.079	1	"5"	"HIST1H2BD"
"SIKE1"	0.000842872105546499	0.888447100936254	0.545	0.152	1	"5"	"SIKE1"
"DNAJC1"	0.000843640385585269	1.14589856572183	0.636	0.205	1	"5"	"DNAJC1"
"SRF"	0.000860489482604045	1.84209254656208	0.273	0.05	1	"5"	"SRF"
"FGFR1OP"	0.000861576293976628	1.95035933149418	0.455	0.135	1	"5"	"FGFR1OP"
"GSKIP"	0.000890671742159072	1.01762594600553	0.364	0.079	1	"5"	"GSKIP"
"TRPS1"	0.000893777463959221	1.09507731070433	0.818	0.344	1	"5"	"TRPS1"
"HDAC21"	0.000894088414673392	1.01546756624882	0.545	0.161	1	"5"	"HDAC2"
"CTAGE5"	0.000896067266408275	1.27189260021814	0.636	0.212	1	"5"	"CTAGE5"
"BRCC3"	0.000901886040288288	1.47863284012364	0.455	0.124	1	"5"	"BRCC3"
"OTUD6B"	0.000909078239037168	0.256373476254034	0.364	0.079	1	"5"	"OTUD6B"
"DCP21"	0.000909368689662566	0.36035362509805	0.818	0.361	1	"5"	"DCP2"
"PPM1B"	0.000918464533941526	0.390908566597504	0.545	0.16	1	"5"	"PPM1B"
"ERLIN1"	0.000921119431049984	1.38846748484074	0.273	0.049	1	"5"	"ERLIN1"
"AAAS"	0.000922876129837053	0.305776879570141	0.455	0.112	1	"5"	"AAAS"
"SMU11"	0.000927967771782705	0.953058574396071	0.818	0.391	1	"5"	"SMU1"
"CARF"	0.000946049167014623	1.6379825780603	0.273	0.05	1	"5"	"CARF"
"FAM195B"	0.000949212066036326	0.887747143355087	0.636	0.198	1	"5"	"FAM195B"
"PPP2R5D1"	0.000953466071752794	0.746331035714556	0.727	0.242	1	"5"	"PPP2R5D"
"CD274"	0.00096702027876096	1.88821141357056	0.455	0.125	1	"5"	"CD274"
"ARHGEF39"	0.000972357496228798	3.91760230117713	0.273	0.054	1	"5"	"ARHGEF39"
"NOP56"	0.0009762281165667	0.487615261789985	0.727	0.249	1	"5"	"NOP56"
"SP4"	0.000981044690291843	0.91222827499123	0.636	0.204	1	"5"	"SP4"
"STK40"	0.00101787641779797	0.531032793552881	0.364	0.083	1	"5"	"STK40"
"TMCO3"	0.00102098406471171	1.10465821134343	0.273	0.051	1	"5"	"TMCO3"
"RAC1P2"	0.001021407955398	2.45700661932899	0.455	0.123	1	"5"	"RAC1P2"
"LAMTOR2"	0.00102163080649858	1.10669213857936	0.636	0.193	1	"5"	"LAMTOR2"
"RAB11B"	0.00103005433314586	1.23167418187124	0.818	0.325	1	"5"	"RAB11B"
"SDCCAG8"	0.00103421305717831	0.25047723850173	0.545	0.161	1	"5"	"SDCCAG8"
"MMS22L"	0.00103898677723001	1.19727195590085	0.455	0.132	1	"5"	"MMS22L"
"EMC4"	0.00104064693953624	0.795294023587587	0.818	0.304	1	"5"	"EMC4"
"CCDC127"	0.00104833180206992	0.898737239785335	0.273	0.05	1	"5"	"CCDC127"
"DUSP6"	0.00105446853747321	0.365675088772655	0.545	0.156	1	"5"	"DUSP6"
"AMZ2"	0.00107186386158239	0.876270145011601	0.636	0.205	1	"5"	"AMZ2"
"TMEM156"	0.00107811010148112	1.31883848913249	0.455	0.123	1	"5"	"TMEM156"
"PHYH"	0.00108486835509313	1.19037423582988	0.364	0.082	1	"5"	"PHYH"
"TXLNG"	0.00110284461325877	2.23783891075529	0.455	0.123	1	"5"	"TXLNG"
"SPAG9"	0.0011182066856053	0.286883313060185	0.545	0.165	1	"5"	"SPAG9"
"ACTBP9"	0.00111868601978917	1.54107201879527	0.364	0.077	1	"5"	"ACTBP9"
"TTL"	0.00112104821634137	0.882551787613759	0.545	0.16	1	"5"	"TTL"
"RAB30-AS1"	0.00112687132590924	1.47636144464552	0.273	0.05	1	"5"	"RAB30-AS1"
"NAPRT1"	0.00113345139654447	1.1047747153619	0.636	0.207	1	"5"	"NAPRT1"
"SNRNP25"	0.00113747310173436	0.601165836834415	0.364	0.082	1	"5"	"SNRNP25"
"HMGA11"	0.00114551689813722	1.7247719785467	0.636	0.252	1	"5"	"HMGA1"
"R3HDM11"	0.00114616494274845	1.00968009794124	0.636	0.221	1	"5"	"R3HDM1"
"NPTN1"	0.00115608495489855	0.331854531324803	0.818	0.278	1	"5"	"NPTN"
"LINC01002"	0.0011562246100714	0.793460928116008	0.364	0.085	1	"5"	"LINC01002"
"RP5-930J4.4"	0.0011647716067836	0.270970485138253	0.545	0.168	1	"5"	"RP5-930J4.4"
"NRAS2"	0.00116659625800433	1.94087373567664	0.545	0.178	1	"5"	"NRAS"
"ADH5"	0.00116976988155949	0.486215304741282	0.636	0.188	1	"5"	"ADH5"
"GEMIN2"	0.00117681957044691	0.435846273639252	0.273	0.049	1	"5"	"GEMIN2"
"EMC9"	0.00120824567728695	2.2538555748947	0.364	0.087	1	"5"	"EMC9"
"AL590867.1"	0.00121081836392356	1.80454164596234	0.273	0.05	1	"5"	"AL590867.1"
"DYNLT3"	0.0012125891741896	1.47467770726335	0.364	0.083	1	"5"	"DYNLT3"
"PDCD101"	0.00123887464968628	1.07014719714935	0.636	0.221	1	"5"	"PDCD10"
"MGA"	0.00126947984153588	1.30217573499165	0.636	0.225	1	"5"	"MGA"
"TIAL1"	0.00128386821114829	2.69384572460354	0.545	0.187	1	"5"	"TIAL1"
"TMEM218"	0.00129193107254714	0.763957804572451	0.364	0.083	1	"5"	"TMEM218"
"TCEB1"	0.00129738265630135	0.878286425861061	0.727	0.266	1	"5"	"TCEB1"
"RP3-508I15.18"	0.00130082539709131	1.37392578395373	0.727	0.281	1	"5"	"RP3-508I15.18"
"WDR1"	0.00130660726328551	1.13128913752164	1	0.648	1	"5"	"WDR1"
"SIAH2"	0.00130974125395026	1.72978610508067	0.364	0.088	1	"5"	"SIAH2"
"ANXA2P22"	0.00131215460420665	3.5073330489504	0.818	0.345	1	"5"	"ANXA2P2"
"FAM133DP"	0.00131284998718192	1.22224347699994	0.364	0.087	1	"5"	"FAM133DP"
"AP5S1"	0.00131934299662802	2.49555466862853	0.273	0.052	1	"5"	"AP5S1"
"HMGN2P3"	0.00134340008332235	6.23668271571919	0.273	0.057	1	"5"	"HMGN2P3"
"DBF4"	0.00135323141760237	0.654369413213569	0.636	0.223	1	"5"	"DBF4"
"HADHB"	0.00135950378519449	0.905770801079504	0.909	0.388	1	"5"	"HADHB"
"GNB5"	0.00137991237955281	0.861675466948922	0.545	0.166	1	"5"	"GNB5"
"ZNF678"	0.0013829662264854	2.1747478262986	0.273	0.054	1	"5"	"ZNF678"
"HSBP1"	0.00138605714955081	1.45330202994916	0.636	0.211	1	"5"	"HSBP1"
"GSS"	0.00139143940361621	1.38377148336332	0.455	0.119	1	"5"	"GSS"
"KPNA61"	0.00139243427620801	1.36816187665796	0.818	0.375	1	"5"	"KPNA6"
"TMSB4X1"	0.00141807308943294	0.773799684210651	1	0.998	1	"5"	"TMSB4X"
"MTG2"	0.00143767735379257	0.675847196514535	0.364	0.082	1	"5"	"MTG2"
"SLC25A32"	0.00145456838253492	0.49193148975098	0.727	0.239	1	"5"	"SLC25A32"
"XRCC1"	0.00149302644728503	0.415353741638892	0.455	0.119	1	"5"	"XRCC1"
"YWHAZP31"	0.0014932426662214	1.02732128290011	1	0.839	1	"5"	"YWHAZP3"
"GAPDHP631"	0.00149368466816414	1.70637934005941	0.636	0.252	1	"5"	"GAPDHP63"
"ERO1L1"	0.00149400813084175	0.768932705698957	0.818	0.384	1	"5"	"ERO1L"
"PPP1R12C"	0.00149886021289975	0.260822166821856	0.364	0.087	1	"5"	"PPP1R12C"
"GPR132"	0.00150046164396135	1.4233034681248	0.545	0.179	1	"5"	"GPR132"
"CASP6"	0.00154708801382901	0.840230630485859	0.364	0.087	1	"5"	"CASP6"
"SFPQ2"	0.00155612756566422	0.689522970793432	1	0.505	1	"5"	"SFPQ"
"TADA31"	0.00157052024631837	0.758170378674862	0.727	0.262	1	"5"	"TADA3"
"MCM7"	0.00160771108634415	1.61228296582244	0.455	0.131	1	"5"	"MCM7"
"VMA21"	0.00161365729066968	1.05909761129803	0.545	0.181	1	"5"	"VMA21"
"HSPB111"	0.00162927419452501	0.866002393623734	0.636	0.214	1	"5"	"HSPB11"
"PIN1"	0.00163139334238966	0.909881354385346	0.818	0.325	1	"5"	"PIN1"
"BLOC1S1"	0.00163297056853848	1.19827237347353	0.727	0.272	1	"5"	"BLOC1S1"
"HLA-DRB61"	0.00164238599605703	0.374333033866227	0.909	0.413	1	"5"	"HLA-DRB6"
"MROH1"	0.00166462912112282	1.75275074215911	0.455	0.131	1	"5"	"MROH1"
"RP11-346D14.1"	0.00168179911933157	1.67886455388073	0.273	0.053	1	"5"	"RP11-346D14.1"
"C4orf27"	0.00170272360382925	0.666178959214063	0.455	0.119	1	"5"	"C4orf27"
"HAUS4"	0.00171510897908261	0.867570825001966	0.455	0.128	1	"5"	"HAUS4"
"ANXA21"	0.0017298749513697	3.1075988817862	0.909	0.431	1	"5"	"ANXA2"
"ATP2A3"	0.00174155946818487	0.693540509101638	0.636	0.227	1	"5"	"ATP2A3"
"DDRGK1"	0.00174639623244971	0.669015279001179	0.455	0.12	1	"5"	"DDRGK1"
"RBM41"	0.00175289971175424	0.965822972743117	0.364	0.087	1	"5"	"RBM41"
"THUMPD3"	0.00175421653535745	0.972524504772142	0.455	0.13	1	"5"	"THUMPD3"
"CAP1P2"	0.00176181824663691	1.7005255086968	0.455	0.132	1	"5"	"CAP1P2"
"FAM89B"	0.00177168805411888	1.30710165497925	0.273	0.053	1	"5"	"FAM89B"
"RP11-96D1.11"	0.00177260891297633	0.896811029418033	0.273	0.054	1	"5"	"RP11-96D1.11"
"PCIF1"	0.00177597471422071	0.826756058196194	0.818	0.301	1	"5"	"PCIF1"
"IDH2"	0.00178434396717692	1.23938759890191	0.818	0.36	1	"5"	"IDH2"
"DOK1"	0.00178694896596372	1.5350522859727	0.364	0.087	1	"5"	"DOK1"
"DHX8"	0.00179627944250877	0.979905045128614	0.727	0.276	1	"5"	"DHX8"
"TRMT1L"	0.00180976411686799	0.715733392544187	0.364	0.086	1	"5"	"TRMT1L"
"FBXO4"	0.00182731953743499	1.79948833384768	0.273	0.055	1	"5"	"FBXO4"
"RP11-77C3.3"	0.00183836671341646	0.974700374060194	0.364	0.085	1	"5"	"RP11-77C3.3"
"ITPR3"	0.00185837160268217	0.871258799469493	0.455	0.129	1	"5"	"ITPR3"
"SNRNP40"	0.00186784450315594	1.02570068146558	0.636	0.227	1	"5"	"SNRNP40"
"MPC1"	0.00188126153655998	0.768094638300219	0.545	0.161	1	"5"	"MPC1"
"SLC25A40"	0.00190592538281664	1.65867857087281	0.364	0.091	1	"5"	"SLC25A40"
"PRPS21"	0.00194008676941197	0.929011712499673	0.545	0.172	1	"5"	"PRPS2"
"FDPS"	0.0019478268193128	1.71239215489219	0.636	0.216	1	"5"	"FDPS"
"ASTE1"	0.00195389978400153	1.41844210989982	0.364	0.089	1	"5"	"ASTE1"
"C12orf45"	0.00196453253534093	0.945787022495298	0.273	0.054	1	"5"	"C12orf45"
"CTD-2116N17.1"	0.00197500987596447	2.93479579754854	0.273	0.055	1	"5"	"CTD-2116N17.1"
"SOAT1"	0.00198634863608022	0.495331198901271	0.636	0.227	1	"5"	"SOAT1"
"SLC38A5"	0.00199566303797011	1.30799866337821	0.273	0.054	1	"5"	"SLC38A5"
"PCBP11"	0.00200272027715706	0.898722010341979	0.909	0.572	1	"5"	"PCBP1"
"FUNDC21"	0.00200310701981058	0.355094228132341	0.636	0.211	1	"5"	"FUNDC2"
"COX8A"	0.00200753135204894	1.23563472182581	0.818	0.514	1	"5"	"COX8A"
"RP11-680H20.1"	0.00204148929886606	1.06545290897547	0.636	0.245	1	"5"	"RP11-680H20.1"
"NCAPH21"	0.00205460877993618	0.519163438719492	0.545	0.161	1	"5"	"NCAPH2"
"COMTD1"	0.00208901552944554	1.21563158615385	0.273	0.054	1	"5"	"COMTD1"
"RP11-849H4.2"	0.00210096684253791	0.886195997392345	0.273	0.055	1	"5"	"RP11-849H4.2"
"HDHD1"	0.0021382246296986	1.83378495710038	0.273	0.054	1	"5"	"HDHD1"
"STAG3L2"	0.00214371769023579	1.09797543904772	0.727	0.302	1	"5"	"STAG3L2"
"SNRPB"	0.00217423313921479	0.832893504869524	1	0.514	1	"5"	"SNRPB"
"RP3-437C15.1"	0.00218849452379291	1.82190948228502	0.273	0.054	1	"5"	"RP3-437C15.1"
"STARD4"	0.00219144124199413	1.7767102800205	0.364	0.093	1	"5"	"STARD4"
"NUP37"	0.00219156673872691	2.07722723254923	0.364	0.094	1	"5"	"NUP37"
"MGAT4A1"	0.00219721848859005	1.03535756312323	0.455	0.132	1	"5"	"MGAT4A"
"PITPNA"	0.00220022347951322	0.708734058862732	0.273	0.055	1	"5"	"PITPNA"
"NUCB21"	0.00220787894068506	2.27317463147777	0.455	0.144	1	"5"	"NUCB2"
"ADAMTSL3"	0.00221878907319086	1.35855511538039	0.273	0.056	1	"5"	"ADAMTSL3"
"PPP2R1B"	0.00224683809375724	0.868753046223018	0.455	0.128	1	"5"	"PPP2R1B"
"MED21"	0.0022542057480842	0.504366990308249	0.455	0.124	1	"5"	"MED21"
"SPICE1"	0.00227851843500901	0.886621391794963	0.364	0.095	1	"5"	"SPICE1"
"NME1"	0.002302363333506	1.02744044853209	0.545	0.161	1	"5"	"NME1"
"PSME31"	0.00230570900289419	0.533982924018853	0.636	0.224	1	"5"	"PSME3"
"RP11-785H5.1"	0.00231723086135007	0.91849740183099	0.636	0.233	1	"5"	"RP11-785H5.1"
"SH3YL1"	0.00234005606211538	1.26402188397038	0.273	0.056	1	"5"	"SH3YL1"
"C16orf98"	0.00234619124856942	2.27305957745256	0.364	0.095	1	"5"	"C16orf98"
"MTFR1"	0.00234950927760529	1.33231105743563	0.364	0.092	1	"5"	"MTFR1"
"EXOC1"	0.00239149611163123	1.29451869357405	0.545	0.189	1	"5"	"EXOC1"
"WIPI2"	0.00239931396819722	0.742597974409029	0.455	0.133	1	"5"	"WIPI2"
"MIER3"	0.00240059391319984	0.758666679028274	0.273	0.054	1	"5"	"MIER3"
"AP1M11"	0.00240697934504688	0.58226317500654	0.818	0.304	1	"5"	"AP1M1"
"TRA2B"	0.00247679020451886	1.31039960172016	1	0.553	1	"5"	"TRA2B"
"AP4E1"	0.00248854075805231	0.75460611954952	0.364	0.092	1	"5"	"AP4E1"
"E4F1"	0.00250355200832104	1.6055807863347	0.364	0.091	1	"5"	"E4F1"
"NT5C3AP1"	0.00250758852576714	1.46513491701265	0.455	0.132	1	"5"	"NT5C3AP1"
"GAPDHP721"	0.00255976678215835	1.45790688405682	0.545	0.206	1	"5"	"GAPDHP72"
"ZCCHC17"	0.00256109894913285	0.328816966120902	0.545	0.171	1	"5"	"ZCCHC17"
"ANKRD46"	0.00257179117006287	0.469252549490362	0.273	0.056	1	"5"	"ANKRD46"
"GRAMD41"	0.00258198796073594	0.836192071115049	0.545	0.184	1	"5"	"GRAMD4"
"TBP"	0.00258501639191751	0.342416766310933	0.455	0.133	1	"5"	"TBP"
"C17orf80"	0.00260096680087501	0.425889842714613	0.273	0.056	1	"5"	"C17orf80"
"ATP5B"	0.0026054577799606	0.875810114628027	1	0.611	1	"5"	"ATP5B"
"FBXO46"	0.00262661164548592	2.02302052408183	0.273	0.059	1	"5"	"FBXO46"
"TMED3"	0.00265335243077231	0.505246326034495	0.545	0.168	1	"5"	"TMED3"
"LINC00936"	0.00265703378762447	1.11228121292703	0.273	0.057	1	"5"	"LINC00936"
"MOSPD2"	0.00265703411218296	1.44083776987311	0.273	0.057	1	"5"	"MOSPD2"
"DCTN3"	0.00265715001255044	0.994884627389258	0.636	0.222	1	"5"	"DCTN3"
"SRPK11"	0.00265949418037452	1.22940397487161	0.636	0.233	1	"5"	"SRPK1"
"RP11-102L12.2"	0.00266177001783921	1.10315104679473	0.273	0.055	1	"5"	"RP11-102L12.2"
"FAM102B"	0.00266694822904186	2.09219740680857	0.273	0.057	1	"5"	"FAM102B"
"PYCARD1"	0.00268282786621467	1.81168122043068	0.545	0.198	1	"5"	"PYCARD"
"CD971"	0.00268292343026962	0.840504426012737	1	0.508	1	"5"	"CD97"
"SUDS3"	0.002683728712458	0.606941899217612	0.545	0.177	1	"5"	"SUDS3"
"RGS19"	0.00271818535780761	1.19135477938982	0.636	0.22	1	"5"	"RGS19"
"TMPO-AS1"	0.00274108172124927	2.67449934955465	0.364	0.09	1	"5"	"TMPO-AS1"
"S100A101"	0.00275201669898634	1.7426909335506	1	0.446	1	"5"	"S100A10"
"CYB561A3"	0.00275677163541092	1.62411454209384	0.455	0.145	1	"5"	"CYB561A3"
"LTV1"	0.00275732623409289	0.44905740970901	0.364	0.091	1	"5"	"LTV1"
"DGKZ1"	0.00278755520977671	1.61822134884167	0.636	0.243	1	"5"	"DGKZ"
"DR11"	0.00279764654954131	0.780029722379362	1	0.574	1	"5"	"DR1"
"AF001548.5"	0.00279937920250074	0.582196167241003	0.364	0.089	1	"5"	"AF001548.5"
"PILRB1"	0.00280082573565121	0.313947404351248	0.727	0.277	1	"5"	"PILRB"
"GPN2"	0.00283345904383889	0.531960186556038	0.364	0.089	1	"5"	"GPN2"
"STAG3L1"	0.00284683146689205	0.533609841636833	0.818	0.319	1	"5"	"STAG3L1"
"CD382"	0.00286142261317151	0.531028351216456	0.727	0.314	1	"5"	"CD38"
"CEP104"	0.00288694376198479	1.78041904895841	0.273	0.058	1	"5"	"CEP104"
"POLG"	0.00290246334109228	1.85467967454881	0.545	0.182	1	"5"	"POLG"
"PRPSAP1"	0.0029198895317616	0.673591416300685	0.455	0.13	1	"5"	"PRPSAP1"
"MT1E"	0.00296598865440452	1.90437106265097	0.364	0.096	1	"5"	"MT1E"
"ALAS1"	0.0030142580614632	1.01955676915957	0.455	0.132	1	"5"	"ALAS1"
"AC007229.3"	0.00304864862678704	0.282866325098976	0.545	0.166	1	"5"	"AC007229.3"
"GPATCH1"	0.00306219201040537	1.49766152298844	0.273	0.059	1	"5"	"GPATCH1"
"DANCR"	0.00306863235065916	0.288411970270372	0.455	0.125	1	"5"	"DANCR"
"TMEM141"	0.00308101131239793	1.52433703302488	0.273	0.057	1	"5"	"TMEM141"
"PRKD2"	0.00310419191472067	0.529002585420113	0.455	0.13	1	"5"	"PRKD2"
"RECK"	0.00311760800852424	1.29815681137205	0.273	0.058	1	"5"	"RECK"
"CTB-4E7.1"	0.00313956911805643	2.08963067913813	0.273	0.06	1	"5"	"CTB-4E7.1"
"LRBA1"	0.00315253654998564	1.03477716637278	0.818	0.376	1	"5"	"LRBA"
"TIMM17A1"	0.00315597610680074	0.372636993443338	0.545	0.17	1	"5"	"TIMM17A"
"INE1"	0.00315658936912296	0.86909280720112	0.364	0.093	1	"5"	"INE1"
"NDUFA71"	0.00318571048114468	2.04325161164255	0.455	0.149	1	"5"	"NDUFA7"
"SUCLG11"	0.00319309079892431	0.800109272215227	0.636	0.236	1	"5"	"SUCLG1"
"OCLM"	0.00319622785016575	0.601834061936938	0.273	0.057	1	"5"	"OCLM"
"SPAG5-AS1"	0.00319649397315742	0.460250067186401	0.273	0.06	1	"5"	"SPAG5-AS1"
"PITHD1"	0.0032242640226294	1.54196874958657	0.636	0.233	1	"5"	"PITHD1"
"PRMT2"	0.00324150843010491	1.24288597460559	0.818	0.389	1	"5"	"PRMT2"
"MT2A1"	0.00326390675068625	1.12426649538903	0.818	0.433	1	"5"	"MT2A"
"THOC3"	0.00331274574759076	0.616448755332888	0.545	0.176	1	"5"	"THOC3"
"PSMD10"	0.00333732174755234	0.414537530289447	0.455	0.128	1	"5"	"PSMD10"
"TAF6"	0.00334226034754654	0.300321887509902	0.545	0.187	1	"5"	"TAF6"
"TSPYL4"	0.00341160085065215	0.991930840336311	0.545	0.182	1	"5"	"TSPYL4"
"AC013269.11"	0.00341400549997256	1.08327862145512	0.455	0.135	1	"5"	"AC013269.1"
"SH2D3C"	0.00342508948875193	0.671360484658267	0.545	0.181	1	"5"	"SH2D3C"
"PARG"	0.00344383734789507	0.531769890346305	0.364	0.095	1	"5"	"PARG"
"RBM17"	0.00345001532794583	1.03557682244694	0.818	0.379	1	"5"	"RBM17"
"CARHSP11"	0.00345100841559136	1.13837407485461	0.636	0.269	1	"5"	"CARHSP1"
"RAC1"	0.00345871550965516	2.34025017710027	0.545	0.202	1	"5"	"RAC1"
"IMPA1"	0.00351150104351192	0.591667992587858	0.364	0.094	1	"5"	"IMPA1"
"SLC25A51"	0.00356886208637261	1.71121606528526	0.273	0.062	1	"5"	"SLC25A51"
"ITGAE1"	0.00360039573938566	1.72950758223677	0.636	0.258	1	"5"	"ITGAE"
"RBM26"	0.00360275146657464	0.360721816698468	0.636	0.234	1	"5"	"RBM26"
"CASP4"	0.00360710840974791	0.394384762173294	1	0.479	1	"5"	"CASP4"
"C11orf731"	0.00361291538164744	1.38488805747149	0.636	0.216	1	"5"	"C11orf73"
"ZFX"	0.00361627238393127	1.02008769407932	0.727	0.31	1	"5"	"ZFX"
"RUSC1"	0.00361795170428199	0.81573450416333	0.273	0.057	1	"5"	"RUSC1"
"UBXN111"	0.00366674741597295	1.05948911425189	0.909	0.696	1	"5"	"UBXN11"
"ANKLE2"	0.00370071417295612	1.3373603665212	0.545	0.187	1	"5"	"ANKLE2"
"DDIT3"	0.00372144968294174	0.349328647050418	0.545	0.18	1	"5"	"DDIT3"
"CCDC41"	0.00372470408609034	0.71003181016381	0.364	0.096	1	"5"	"CCDC41"
"CENPL"	0.00373208661928122	0.701993469593277	0.273	0.059	1	"5"	"CENPL"
"C1orf123"	0.00376854053340708	0.327953937071353	0.364	0.092	1	"5"	"C1orf123"
"BDP12"	0.00380992489879962	0.749172391352508	0.727	0.301	1	"5"	"BDP1"
"RRNAD1"	0.00381969110037286	0.567240000183658	0.273	0.06	1	"5"	"RRNAD1"
"MRPS10"	0.00384366185329615	1.54103741764655	0.455	0.145	1	"5"	"MRPS10"
"HAGH"	0.00391558221733243	1.2127809307557	0.455	0.141	1	"5"	"HAGH"
"RECQL1"	0.00393348818477467	0.773015529957052	0.545	0.194	1	"5"	"RECQL"
"PARP4"	0.00411654516850022	1.14212839414494	0.727	0.317	1	"5"	"PARP4"
"KLHL15"	0.00417388924649027	0.819970379680733	0.273	0.061	1	"5"	"KLHL15"
"XPO7"	0.00426193736002132	0.623224358096254	0.364	0.102	1	"5"	"XPO7"
"PLP2"	0.00426397344265465	0.838496442799586	0.727	0.335	1	"5"	"PLP2"
"OSTF1"	0.00430566205153799	0.763179901779454	0.818	0.368	1	"5"	"OSTF1"
"MIR3916"	0.00433636201348838	0.810794083474256	0.545	0.187	1	"5"	"MIR3916"
"TPP2"	0.00435997956075388	0.575058164835644	0.818	0.346	1	"5"	"TPP2"
"CCT7"	0.00438028222399212	0.96921143567773	0.818	0.36	1	"5"	"CCT7"
"C1DP1"	0.00439561203314962	0.68730653474913	0.273	0.06	1	"5"	"C1DP1"
"PRIMPOL"	0.00443130038763685	0.943725535122153	0.364	0.098	1	"5"	"PRIMPOL"
"VAMP7"	0.00443607816328327	0.403231311690227	0.545	0.178	1	"5"	"VAMP7"
"GTF2A21"	0.00443736548151582	0.667256356220118	0.636	0.224	1	"5"	"GTF2A2"
"GNA12"	0.00451901481389898	1.26253998111702	0.273	0.062	1	"5"	"GNA12"
"GRPEL2"	0.00459702572014842	2.32053683394288	0.455	0.15	1	"5"	"GRPEL2"
"LLPH"	0.00461835794769341	0.717202160748126	0.455	0.141	1	"5"	"LLPH"
"GMPPB"	0.00462385912550905	0.291799896638141	0.364	0.101	1	"5"	"GMPPB"
"CMPK1"	0.00462413058632849	0.847846198494782	0.636	0.244	1	"5"	"CMPK1"
"ATAD5"	0.00468063519837999	1.64481246777433	0.273	0.063	1	"5"	"ATAD5"
"OXSR1"	0.00468767077203557	0.697574315380483	0.364	0.101	1	"5"	"OXSR1"
"ETS1"	0.00472558066022817	0.969218821749529	1	0.625	1	"5"	"ETS1"
"HLA-DMA"	0.00472941198066253	0.745070730642782	0.727	0.317	1	"5"	"HLA-DMA"
"EIF4G22"	0.00477415398491259	0.786287077967781	1	0.815	1	"5"	"EIF4G2"
"GMFG"	0.00480013248611357	0.819165117289712	0.909	0.529	1	"5"	"GMFG"
"RP11-603J24.9"	0.00481932993332961	1.07209745910926	0.455	0.148	1	"5"	"RP11-603J24.9"
